Title,Year,Rating,Box Office,Category
Movie D,1998,7.7,721825678.21,Romance
Movie E,1994,7.7,913215851.53,Crime
Movie B,1981,7.7,578857675.29,Romance
Movie D,2007,7.7,662717257.8,Crime
Movie A,2019,7.7,434295759.89,Action
Movie E,1999,7.7,971995115.67,Action
Movie E,1994,7.7,402201167.25,Crime
Movie E,1996,7.7,87872379.57,Romance
Movie D,1983,7.7,625877966.73,Romance
Movie C,1982,7.7,585578161.14,Action
Movie C,1999,7.7,823230520.85,Romance
Movie C,1986,7.7,664046262.91,Action
Movie B,1990,7.7,479893243.32,Drama
Movie A,2006,7.7,867025893.32,Action
Movie E,2014,7.7,769090275.21,Romance
Movie D,1987,7.7,789453894.4,Comedy
Movie D,2011,7.7,876138994.15,Comedy
Movie A,2020,7.7,952158415.73,Crime
Movie E,2001,7.7,224536784.8,Comedy
Movie D,2011,7.7,835234966.27,Drama
Movie A,2006,7.7,634185024.9,Crime
Movie A,1982,7.7,261133560.25,Comedy
Movie C,1981,7.7,440011474.1,Drama
Movie B,1985,7.7,826913059.87,Action
Movie A,2006,7.7,401799995.57,Romance
Movie D,2020,7.7,946465308.06,Romance
Movie E,1984,7.7,283119920.58,Crime
Movie A,2001,7.7,183500444.52,Romance
Movie D,2003,7.7,650111084.42,Crime
Movie D,2020,7.7,615617453.53,Romance
Movie D,2000,7.7,798660409.66,Crime
Movie B,1994,7.7,637288522.23,Romance
Movie E,1997,7.7,807910334.77,Comedy
Movie E,2004,7.7,710366353.75,Action
Movie A,1999,7.7,798624815.22,Romance
Movie C,1991,7.7,754028669.22,Romance
Movie D,1980,7.7,876689414.99,Crime
Movie A,1981,7.7,60393588.92,Drama
Movie E,2014,7.7,670220813.45,Romance
Movie D,1988,7.7,413724719.18,Crime
Movie E,1991,7.7,372843475.24,Action
Movie E,2022,7.7,447240235.06,Drama
Movie C,2022,7.7,938215880.23,Comedy
Movie D,2009,7.7,1386844.28,Crime
Movie B,2008,7.7,144820129.41,Drama
Movie B,1995,7.7,912658678.92,Action
Movie E,2011,7.7,445139658.53,Crime
Movie E,1994,7.7,718683224.73,Action
Movie D,1993,7.7,947022510.79,Romance
Movie D,1993,7.7,753533291.02,Romance
Movie E,2021,7.7,375115868.68,Action
Movie A,1993,7.7,374691000.45,Crime
Movie A,2022,7.7,580397283.11,Romance
Movie E,2003,7.7,953569130.23,Action
Movie C,2013,7.7,761589745.95,Drama
Movie B,1982,7.7,71058569.08,Action
Movie E,2001,7.7,879305640.65,Action
Movie B,2014,7.7,980082710.0,Comedy
Movie B,2014,7.7,484628266.37,Drama
Movie A,2001,7.7,70445572.08,Romance
Movie E,2013,7.7,386929091.19,Romance
Movie A,2021,7.7,520772568.22,Comedy
Movie D,1984,7.7,708948679.89,Romance
Movie A,1985,7.7,291477596.61,Drama
Movie B,1998,7.7,215248613.28,Comedy
Movie C,2020,7.7,66478293.96,Drama
Movie C,2016,7.7,900908927.01,Romance
Movie D,2019,7.7,458174438.86,Romance
Movie D,2000,7.7,141394238.88,Action
Movie C,1983,7.7,164838237.96,Comedy
Movie D,2013,7.7,356522186.02,Crime
Movie D,1990,7.7,113017273.64,Romance
Movie A,1998,7.7,841531805.42,Crime
Movie E,2008,7.7,272085727.23,Comedy
Movie D,1999,7.7,567775373.18,Action
Movie E,1998,7.7,555288564.31,Action
Movie C,2021,7.7,799282356.66,Crime
Movie A,2016,7.7,583168006.4,Action
Movie A,2009,7.7,200304391.2,Romance
Movie B,1980,7.7,563172076.89,Crime
Movie E,2008,7.7,109396742.01,Crime
Movie A,1982,7.7,673221618.65,Action
Movie B,2023,7.7,698516665.82,Action
Movie A,2002,7.7,940397952.38,Action
Movie A,1989,7.7,532083516.99,Drama
Movie A,1994,7.7,76279303.61,Action
Movie E,1997,7.7,551136375.95,Drama
Movie D,2004,7.7,896489327.12,Action
Movie D,1982,7.7,542572688.87,Romance
Movie C,1999,7.7,317911427.51,Romance
Movie C,1993,7.7,569704479.18,Action
Movie D,1987,7.7,94232851.72,Drama
Movie B,1990,7.7,801282468.25,Drama
Movie D,2019,7.7,922726765.78,Crime
Movie D,1980,7.7,705551777.04,Action
Movie A,2019,7.7,164197431.51,Crime
Movie E,2001,7.7,239361094.68,Crime
Movie E,1996,7.7,267078009.12,Crime
Movie A,2004,7.7,191674997.31,Drama
Movie C,2009,7.7,632550727.68,Action
Movie E,1995,7.7,241860323.47,Comedy
Movie E,1980,7.7,228869336.36,Action
Movie D,1991,7.6,641205849.56,Drama
Movie C,2021,7.6,629884122.25,Romance
Movie E,2022,7.6,919309571.68,Romance
Movie A,1994,7.6,99640737.15,Romance
Movie A,1995,7.6,6957052.89,Drama
Movie C,1993,7.6,362006936.42,Crime
Movie C,1990,7.6,259171175.88,Crime
Movie B,2017,7.6,103219429.65,Romance
Movie D,2019,7.6,404987306.24,Comedy
Movie C,1982,7.6,56879985.42,Comedy
Movie C,2011,7.6,192995913.99,Romance
Movie B,2015,7.6,405854827.21,Action
Movie A,1990,7.6,367504991.55,Drama
Movie E,1980,7.6,205639587.82,Action
Movie A,2018,7.6,879089878.45,Comedy
Movie D,2010,7.6,293892473.56,Comedy
Movie C,1995,7.6,923810771.9,Comedy
Movie A,1996,7.6,261240357.1,Action
Movie A,2019,7.6,143589224.39,Action
Movie A,1992,7.6,401282044.29,Comedy
Movie E,2008,7.6,773569093.35,Action
Movie A,2008,7.6,406271905.92,Crime
Movie E,2021,7.6,659461215.09,Action
Movie A,1999,7.6,741847782.04,Romance
Movie A,2005,7.6,281975971.2,Comedy
Movie C,2015,7.6,638707155.92,Drama
Movie A,2010,7.6,13447126.94,Crime
Movie D,1980,7.6,678189786.06,Comedy
Movie E,1998,7.6,330372075.96,Crime
Movie E,2000,7.6,156859897.71,Comedy
Movie D,1988,7.6,692109558.9,Comedy
Movie A,1985,7.6,261771290.44,Romance
Movie C,1981,7.6,992255097.13,Romance
Movie E,2019,7.6,504642158.44,Crime
Movie B,1985,7.6,813283861.17,Drama
Movie A,2003,7.6,773260253.52,Comedy
Movie B,2016,7.6,534851304.84,Crime
Movie D,2016,7.6,618323100.43,Drama
Movie A,1992,7.6,751216861.62,Drama
Movie C,1989,7.6,458734193.78,Comedy
Movie E,1992,7.6,197618604.32,Crime
Movie E,2019,7.6,27953353.82,Crime
Movie A,2021,7.6,280967736.14,Crime
Movie D,1983,7.6,937718452.09,Action
Movie E,2011,7.6,480421605.55,Comedy
Movie D,1982,7.6,883786571.55,Comedy
Movie A,1993,7.6,894973557.69,Action
Movie E,1982,7.6,321332405.59,Drama
Movie A,2020,7.6,843459656.62,Action
Movie B,1981,7.6,57230690.39,Action
Movie E,1982,7.6,915400144.83,Comedy
Movie A,2005,7.6,184957146.4,Action
Movie A,1999,7.6,341346725.7,Romance
Movie B,2000,7.6,519410182.32,Comedy
Movie B,2019,7.6,796152012.89,Comedy
Movie C,1993,7.6,848767959.51,Drama
Movie D,2006,7.6,663182561.49,Comedy
Movie D,2009,7.6,11657440.22,Romance
Movie A,1990,7.6,67198621.31,Comedy
Movie C,1984,7.6,402120768.95,Romance
Movie B,1989,7.6,60980062.08,Action
Movie D,2018,7.6,254641398.97,Drama
Movie C,1991,7.6,260583533.1,Crime
Movie D,2016,7.6,621186529.26,Crime
Movie A,2016,7.6,905384854.47,Comedy
Movie A,2008,7.6,325636226.8,Romance
Movie A,2005,7.6,890847729.44,Comedy
Movie C,1986,7.6,597524943.22,Romance
Movie B,2016,7.6,23507225.36,Crime
Movie E,2013,7.6,186642840.77,Drama
Movie B,2013,7.6,579377595.43,Crime
Movie E,2004,7.6,842413071.69,Drama
Movie E,1986,7.6,89846861.43,Romance
Movie B,1987,7.6,972395328.83,Crime
Movie D,1983,7.6,631724764.52,Crime
Movie D,1999,7.6,57758449.5,Comedy
Movie C,1993,7.6,663698990.38,Crime
Movie B,2013,7.6,564956604.26,Drama
Movie D,2014,7.6,879097411.76,Comedy
Movie C,2010,7.6,803920277.31,Comedy
Movie E,1982,7.6,13186945.44,Comedy
Movie B,1997,7.6,291458943.59,Comedy
Movie B,2023,7.6,917557049.09,Crime
Movie E,2013,7.6,102210342.37,Crime
Movie A,2023,7.6,979084461.84,Comedy
Movie C,2007,7.6,445388537.44,Action
Movie D,2011,7.6,58248703.16,Crime
Movie A,2022,7.6,530741085.67,Action
Movie C,2008,7.6,460708425.66,Crime
Movie C,2013,7.6,849134200.99,Action
Movie B,1992,7.6,785583775.49,Comedy
Movie C,2010,7.6,606136630.98,Comedy
Movie E,2010,7.6,257854059.01,Drama
Movie D,1986,7.6,740594193.94,Drama
Movie D,2013,7.6,267483602.37,Drama
Movie D,2014,7.6,157221533.1,Action
Movie A,2012,7.6,630276930.38,Drama
Movie E,2021,7.6,266394662.68,Drama
Movie D,2019,7.6,982911659.71,Comedy
Movie A,2013,7.6,62006147.22,Crime
Movie E,2010,7.6,971435152.73,Romance
Movie C,1980,7.6,337117086.65,Action
Movie A,1990,7.6,326385172.98,Action
Movie A,2003,7.6,444024526.45,Crime
Movie A,2001,7.6,855185193.99,Action
Movie E,1983,7.6,189489969.97,Romance
Movie B,2007,7.6,825788982.26,Crime
Movie B,2010,7.6,989727983.38,Crime
Movie E,1991,7.5,58766232.78,Drama
Movie B,1996,7.5,267557136.39,Action
Movie A,1998,7.5,349940040.9,Action
Movie A,1989,7.5,16802228.04,Romance
Movie A,2003,7.5,110373646.79,Crime
Movie B,1997,7.5,637590031.09,Crime
Movie A,1985,7.5,164258671.67,Action
Movie A,1980,7.5,90936660.2,Comedy
Movie E,1996,7.5,844886257.98,Comedy
Movie D,1983,7.5,730248498.58,Romance
Movie E,2018,7.5,309767675.72,Drama
Movie B,1998,7.5,355497762.49,Crime
Movie A,2003,7.5,911195352.09,Crime
Movie A,2018,7.5,503294065.45,Crime
Movie E,2008,7.5,333395182.25,Drama
Movie A,2000,7.5,707388800.25,Crime
Movie C,2017,7.5,879532717.65,Crime
Movie E,2010,7.5,735300993.22,Romance
Movie C,1981,7.5,688737638.74,Drama
Movie C,1987,7.5,659847955.53,Comedy
Movie D,1996,7.5,81519292.07,Comedy
Movie E,2007,7.5,730300954.23,Drama
Movie C,1987,7.5,754903653.94,Drama
Movie D,2022,7.5,953907546.97,Crime
Movie D,2009,7.5,562941587.24,Action
Movie C,2003,7.5,485581614.04,Action
Movie A,1996,7.5,28634443.48,Action
Movie A,1987,7.5,449729526.33,Romance
Movie D,2020,7.5,851928251.73,Action
Movie D,1983,7.5,443765838.48,Comedy
Movie E,2023,7.5,404384051.55,Crime
Movie B,1995,7.5,565233723.41,Romance
Movie B,1980,7.5,613178863.22,Drama
Movie D,2021,7.5,139573439.61,Comedy
Movie B,1995,7.5,641231436.65,Crime
Movie C,2023,7.5,952504554.58,Romance
Movie D,2005,7.5,67263563.17,Action
Movie B,1984,7.5,418298295.26,Action
Movie C,2015,7.5,771911700.86,Drama
Movie C,1989,7.5,970989857.2,Action
Movie C,1990,7.5,300370578.76,Crime
Movie C,2001,7.5,53871949.14,Crime
Movie D,1984,7.5,9143244.02,Crime
Movie A,2001,7.5,246373506.75,Crime
Movie D,2022,7.5,46745464.06,Action
Movie A,2009,7.5,870602536.95,Romance
Movie B,2014,7.5,27887818.58,Comedy
Movie C,1984,7.5,846720368.93,Romance
Movie B,2002,7.5,79436765.2,Crime
Movie E,1985,7.5,846636002.5,Crime
Movie A,2012,7.5,451284421.89,Comedy
Movie A,1989,7.5,115604330.14,Comedy
Movie A,2020,7.5,972870201.98,Action
Movie D,2008,7.5,729177632.33,Action
Movie D,1992,7.5,114105105.2,Romance
Movie B,1989,7.5,843162834.17,Action
Movie A,2017,7.5,600339518.42,Action
Movie B,1984,7.5,630967402.72,Comedy
Movie E,2009,7.5,283506953.17,Comedy
Movie E,1987,7.5,546020092.63,Action
Movie D,1991,7.5,923928860.24,Comedy
Movie D,1983,7.5,498204471.9,Action
Movie E,1990,7.5,25354655.08,Romance
Movie A,1980,7.5,580116455.37,Crime
Movie C,1987,7.5,740090320.09,Romance
Movie C,1999,7.5,258484126.28,Drama
Movie B,1982,7.5,885606417.43,Romance
Movie D,1990,7.5,627235593.44,Drama
Movie C,1986,7.5,154745051.0,Action
Movie B,1997,7.5,463186893.61,Comedy
Movie D,1994,7.5,42002515.42,Comedy
Movie A,1994,7.5,524580851.34,Action
Movie E,2000,7.5,287514623.75,Comedy
Movie E,2010,7.5,895633074.32,Action
Movie A,2007,7.5,154858134.83,Comedy
Movie B,2004,7.5,890544833.72,Drama
Movie D,2019,7.5,659698343.27,Comedy
Movie C,2005,7.5,455607648.55,Action
Movie B,2014,7.5,706654372.09,Romance
Movie B,2019,7.5,123499110.11,Action
Movie A,1985,7.5,89846861.43,Action
Movie A,2021,7.5,743800542.16,Drama
Movie E,2020,7.5,989055244.21,Comedy
Movie E,1980,7.5,931442169.81,Drama
Movie C,1999,7.5,811185798.31,Romance
Movie B,2009,7.5,805413212.28,Action
Movie C,2013,7.5,384512829.29,Action
Movie C,2004,7.5,647282246.92,Crime
Movie A,2006,7.5,757184784.36,Action
Movie C,2010,7.5,449466541.71,Romance
Movie D,2000,7.5,326301710.6,Comedy
Movie B,2009,7.5,821715762.49,Crime
Movie A,2013,7.5,504983997.38,Drama
Movie D,2011,7.5,532111799.49,Crime
Movie E,2018,7.5,225876296.66,Romance
Movie B,2013,7.5,855185193.99,Crime
Movie D,1984,7.5,325056839.92,Romance
Movie D,1983,7.5,414326023.98,Romance
Movie E,1997,7.5,704797843.98,Crime
Movie C,2010,7.4,592155495.83,Romance
Movie D,2020,7.4,154316311.17,Comedy
Movie A,1988,7.4,565431009.91,Crime
Movie D,1983,7.4,786080091.78,Crime
Movie A,2015,7.4,311971864.73,Romance
Movie A,1994,7.4,126567338.85,Action
Movie B,2008,7.4,13596156.11,Drama
Movie B,1980,7.4,728974622.91,Comedy
Movie A,2011,7.4,115947091.13,Action
Movie C,2013,7.4,926053947.2,Drama
Movie D,1989,7.4,20044591.42,Romance
Movie B,1990,7.4,539926284.35,Drama
Movie C,2019,7.4,663169503.57,Comedy
Movie B,2020,7.4,400336267.99,Romance
Movie D,2012,7.4,265645356.21,Drama
Movie C,2007,7.4,808602450.55,Drama
Movie B,2019,7.4,79903040.25,Action
Movie D,1980,7.4,447153894.64,Romance
Movie B,2005,7.4,953907546.97,Crime
Movie C,2001,7.4,291338972.79,Comedy
Movie C,1980,7.4,404559554.55,Drama
Movie E,1980,7.4,553790629.92,Action
Movie D,1995,7.4,635263769.77,Crime
Movie B,2005,7.4,236680619.1,Romance
Movie C,2016,7.4,595370202.64,Romance
Movie E,1992,7.4,884067850.85,Romance
Movie C,1982,7.4,672437515.65,Crime
Movie E,2018,7.4,375978738.26,Romance
Movie D,2022,7.4,153251605.84,Crime
Movie A,2003,7.4,970610839.22,Romance
Movie D,1988,7.4,631299134.95,Crime
Movie E,1994,7.4,32192898.87,Action
Movie A,2012,7.4,831367861.25,Action
Movie B,2001,7.4,668872596.14,Romance
Movie C,1980,7.4,261686988.55,Drama
Movie E,1981,7.4,188276979.66,Comedy
Movie D,2008,7.4,611312750.09,Action
Movie B,2010,7.4,804312020.81,Comedy
Movie C,2003,7.4,270103925.84,Drama
Movie E,1999,7.4,981355164.49,Comedy
Movie E,2005,7.4,812880604.3,Crime
Movie E,2008,7.4,543068214.02,Comedy
Movie B,2006,7.4,492124071.33,Romance
Movie E,1989,7.4,22849787.97,Drama
Movie E,2015,7.4,359558668.47,Comedy
Movie A,2021,7.4,891911382.21,Crime
Movie B,1997,7.4,823303707.92,Crime
Movie A,2001,7.4,976141058.68,Crime
Movie C,2017,7.4,696871079.36,Drama
Movie D,2013,7.4,603573947.35,Comedy
Movie D,2009,7.4,993325859.33,Comedy
Movie A,2021,7.4,180119757.7,Comedy
Movie B,1998,7.4,539521253.04,Drama
Movie C,2003,7.4,480584713.18,Crime
Movie A,1988,7.4,529643224.96,Crime
Movie C,1982,7.4,642684780.27,Comedy
Movie E,2020,7.4,535960310.03,Action
Movie E,2002,7.4,475408781.0,Comedy
Movie B,2018,7.4,46417301.79,Action
Movie B,1996,7.4,327565155.0,Action
Movie D,1989,7.4,773103307.63,Comedy
Movie D,2006,7.4,357590774.33,Crime
Movie C,1997,7.4,178468518.26,Crime
Movie A,1988,7.4,125907897.01,Drama
Movie D,1982,7.4,476444829.91,Comedy
Movie C,1987,7.4,6059004.18,Drama
Movie D,2000,7.4,446178504.69,Action
Movie A,1996,7.4,727046124.04,Romance
Movie D,1998,7.4,604314640.36,Action
Movie B,1985,7.4,694079732.5,Crime
Movie D,2010,7.4,60151582.28,Drama
Movie A,2008,7.4,304833426.41,Comedy
Movie E,1992,7.4,419719650.0,Drama
Movie C,2005,7.4,374691000.45,Drama
Movie D,1996,7.4,12787600.76,Romance
Movie B,2015,7.4,273127540.96,Action
Movie B,2018,7.4,93458558.81,Comedy
Movie B,2022,7.4,737702246.9,Drama
Movie E,1992,7.4,325153494.35,Romance
Movie D,1987,7.4,659461215.09,Drama
Movie A,1989,7.4,485417329.74,Romance
Movie B,2019,7.4,436316455.41,Romance
Movie E,1984,7.4,971513524.86,Drama
Movie D,2001,7.4,524330213.6,Comedy
Movie E,2009,7.4,195722819.72,Drama
Movie E,1980,7.4,69037671.69,Comedy
Movie E,1988,7.4,38245276.32,Comedy
Movie A,1980,7.4,674220330.69,Comedy
Movie E,1981,7.4,836584395.55,Drama
Movie E,2023,7.4,939729791.66,Action
Movie C,1980,7.4,805018853.67,Crime
Movie C,1987,7.4,451293466.51,Romance
Movie E,2016,7.4,676680458.35,Crime
Movie D,1987,7.4,274799183.21,Drama
Movie A,1998,7.4,629884122.25,Romance
Movie D,1995,7.4,590227486.33,Romance
Movie E,1989,7.4,323030477.43,Drama
Movie E,1997,7.4,55820067.35,Romance
Movie B,2004,7.4,949390256.91,Crime
Movie E,1985,7.4,90803660.33,Drama
Movie C,1995,7.4,183500444.52,Comedy
Movie D,2018,7.4,584602662.58,Drama
Movie C,2005,7.4,345250882.73,Crime
Movie E,2023,7.4,221557852.3,Romance
Movie B,1987,7.4,465424983.92,Comedy
Movie A,2004,7.4,906675502.25,Crime
Movie D,1999,7.4,45535977.48,Action
Movie D,1995,7.4,367006050.29,Comedy
Movie C,2010,7.4,855272999.89,Action
Movie B,1994,7.4,526371597.06,Romance
Movie A,1991,7.3,855002476.22,Romance
Movie E,1990,7.3,598155079.81,Crime
Movie E,2022,7.3,759562204.22,Crime
Movie C,1986,7.3,235310941.59,Crime
Movie D,2016,7.3,877843591.63,Comedy
Movie A,1981,7.3,161719207.72,Romance
Movie B,1999,7.3,153474554.44,Comedy
Movie E,2004,7.3,243478856.15,Romance
Movie B,1990,7.3,884021290.23,Romance
Movie D,2020,7.3,991973269.19,Action
Movie D,2011,7.3,228869336.36,Comedy
Movie B,2006,7.3,612405353.6,Action
Movie A,1989,7.3,651448382.69,Romance
Movie A,2011,7.3,298357247.72,Romance
Movie E,1992,7.3,267673090.87,Comedy
Movie A,2013,7.3,70877144.21,Comedy
Movie A,2015,7.3,877843591.63,Action
Movie B,1999,7.3,566701364.17,Comedy
Movie C,1993,7.3,982126735.7,Crime
Movie E,1984,7.3,307377910.29,Crime
Movie A,2011,7.3,937789806.3,Romance
Movie A,1980,7.3,602516795.55,Action
Movie C,1984,7.3,581644095.29,Drama
Movie B,1982,7.3,390422245.56,Romance
Movie D,2006,7.3,715972469.62,Drama
Movie C,1990,7.3,609527460.63,Romance
Movie A,2011,7.3,236680619.1,Crime
Movie A,2000,7.3,613047180.71,Comedy
Movie D,1998,7.3,148512615.94,Romance
Movie D,2007,7.3,187890165.7,Comedy
Movie B,2010,7.3,623005071.04,Action
Movie B,2012,7.3,225059365.94,Action
Movie C,2016,7.3,556506497.72,Action
Movie E,1996,7.3,356919465.07,Comedy
Movie A,2014,7.3,117177193.02,Crime
Movie A,2005,7.3,629453031.77,Action
Movie E,1996,7.3,139891016.88,Romance
Movie A,1985,7.3,274499150.59,Action
Movie E,2010,7.3,578857675.29,Drama
Movie B,1983,7.3,27045179.79,Action
Movie E,1981,7.3,325310076.21,Comedy
Movie B,1999,7.3,532245207.78,Comedy
Movie B,1990,7.3,478997233.72,Action
Movie D,2012,7.3,676554708.59,Comedy
Movie E,1987,7.3,369582573.16,Drama
Movie C,1982,7.3,368058110.84,Drama
Movie E,1997,7.3,478342767.32,Romance
Movie E,2010,7.3,11938477.53,Comedy
Movie B,2021,7.3,194000054.42,Action
Movie D,1996,7.3,696920455.33,Romance
Movie B,1988,7.3,27018372.3,Comedy
Movie D,2005,7.3,971726636.24,Crime
Movie C,2011,7.3,758408153.75,Romance
Movie E,2012,7.3,317647633.54,Comedy
Movie A,2009,7.3,340693825.59,Romance
Movie C,1985,7.3,108203510.43,Comedy
Movie D,1997,7.3,221557852.3,Comedy
Movie D,2009,7.3,775081454.84,Comedy
Movie E,1983,7.3,427308581.39,Drama
Movie A,2021,7.3,147716075.98,Crime
Movie A,2023,7.3,118519697.41,Crime
Movie A,2003,7.3,795568159.04,Comedy
Movie B,1984,7.3,788981223.71,Crime
Movie E,2015,7.3,145077564.88,Drama
Movie B,2012,7.3,130099872.16,Comedy
Movie C,2010,7.3,386880769.99,Crime
Movie A,2003,7.3,598847477.95,Comedy
Movie D,2018,7.3,110040215.7,Drama
Movie B,1980,7.3,444837811.48,Comedy
Movie C,2001,7.3,342560447.78,Crime
Movie C,1980,7.3,910414508.82,Action
Movie C,1991,7.3,89423745.66,Drama
Movie A,2013,7.3,635617253.51,Romance
Movie C,1999,7.3,851310822.21,Drama
Movie C,2012,7.3,322708712.43,Action
Movie E,1993,7.3,395794660.15,Drama
Movie C,1989,7.3,968982725.55,Crime
Movie D,2007,7.3,860582189.76,Crime
Movie D,1999,7.3,192810031.41,Comedy
Movie B,1980,7.3,698191047.63,Romance
Movie A,1990,7.3,563313162.36,Crime
Movie D,1993,7.3,814532417.78,Romance
Movie D,2016,7.3,803824304.82,Crime
Movie A,1981,7.3,108983198.2,Romance
Movie C,2004,7.3,590559497.11,Comedy
Movie B,2005,7.3,492908722.15,Comedy
Movie E,2022,7.3,705528675.44,Action
Movie B,2001,7.3,945021613.61,Romance
Movie B,2009,7.3,45957763.28,Romance
Movie B,1993,7.3,127217441.92,Drama
Movie A,1992,7.3,215970268.82,Romance
Movie A,1980,7.3,687146878.81,Action
Movie A,1990,7.3,622169735.01,Drama
Movie E,2013,7.3,4836575.82,Drama
Movie C,2009,7.3,763331354.98,Action
Movie D,2006,7.3,341175087.12,Action
Movie B,2004,7.3,243691189.76,Drama
Movie D,2001,7.3,999384082.88,Action
Movie E,1993,7.3,661278394.02,Drama
Movie A,1987,7.3,26413539.88,Action
Movie E,1994,7.3,125633048.69,Romance
Movie C,1999,7.3,735591378.35,Action
Movie B,1987,7.3,432146943.56,Crime
Movie E,2017,7.3,54946918.65,Comedy
Movie A,1986,7.3,521909499.31,Crime
Movie D,1984,7.3,475943024.26,Action
Movie C,2005,7.3,16514488.41,Crime
Movie B,1986,7.3,587424771.69,Action
Movie C,2017,7.3,33576046.94,Crime
Movie A,2011,7.3,277089720.98,Romance
Movie A,1999,7.3,530301111.8,Comedy
Movie C,2023,7.3,173843526.54,Romance
Movie A,1980,7.3,596371625.31,Drama
Movie A,2017,7.3,76237567.7,Comedy
Movie B,2010,7.3,592895723.34,Action
Movie D,1998,7.3,173275946.76,Romance
Movie E,2003,7.2,912260831.48,Romance
Movie D,2002,7.2,968033662.76,Crime
Movie D,2002,7.2,934199483.54,Crime
Movie C,2015,7.2,465676982.91,Romance
Movie D,1984,7.2,21057875.33,Drama
Movie C,1996,7.2,147716075.98,Romance
Movie B,1990,7.2,621946628.18,Comedy
Movie E,1981,7.2,670220813.45,Action
Movie E,1983,7.2,259594479.33,Drama
Movie E,1982,7.2,559679503.22,Romance
Movie D,2012,7.2,663091024.38,Comedy
Movie A,1984,7.2,540793839.42,Romance
Movie E,1993,7.2,538540011.74,Crime
Movie B,1985,7.2,799446436.89,Comedy
Movie E,2008,7.2,436266976.23,Romance
Movie D,1991,7.2,358829394.36,Drama
Movie D,1995,7.2,256348027.89,Comedy
Movie E,2012,7.2,872620025.34,Romance
Movie C,2021,7.2,832848098.0,Romance
Movie D,2021,7.2,197561590.62,Crime
Movie A,2015,7.2,363220891.86,Drama
Movie E,2011,7.2,116636565.18,Romance
Movie E,2005,7.2,426084344.55,Comedy
Movie A,2011,7.2,261771290.44,Crime
Movie B,2018,7.2,822165612.19,Crime
Movie B,1987,7.2,475383525.72,Action
Movie D,2010,7.2,698191047.63,Crime
Movie D,1987,7.2,751455465.0,Comedy
Movie A,1999,7.2,81578577.26,Romance
Movie C,2016,7.2,465702811.25,Drama
Movie B,2016,7.2,171516646.21,Drama
Movie C,2012,7.2,992365613.66,Romance
Movie D,2015,7.2,778020953.27,Action
Movie C,1989,7.2,359934933.45,Action
Movie A,1988,7.2,113017273.64,Crime
Movie E,2014,7.2,738505817.22,Romance
Movie D,2019,7.2,420016338.24,Comedy
Movie E,2003,7.2,13873935.51,Romance
Movie A,2010,7.2,971995115.67,Comedy
Movie E,2007,7.2,931987160.32,Crime
Movie C,1994,7.2,69186488.33,Comedy
Movie C,1996,7.2,464665664.72,Drama
Movie E,2010,7.2,842658914.16,Crime
Movie D,2013,7.2,266789191.78,Drama
Movie E,2007,7.2,244580149.63,Crime
Movie D,2000,7.2,956727313.27,Crime
Movie A,1997,7.2,679247616.0,Drama
Movie B,1992,7.2,663781043.35,Comedy
Movie E,2002,7.2,464305935.94,Comedy
Movie D,1986,7.2,184070243.56,Drama
Movie B,1989,7.2,340993739.9,Drama
Movie E,1993,7.2,940608194.08,Action
Movie E,2011,7.2,624505333.53,Action
Movie E,1997,7.2,483122843.3,Crime
Movie A,1982,7.2,669634415.19,Action
Movie C,2015,7.2,514659101.28,Action
Movie D,1994,7.2,617897266.54,Action
Movie C,2022,7.2,184458960.97,Crime
Movie E,1991,7.2,992255097.13,Drama
Movie D,2005,7.2,337381347.55,Action
Movie C,1983,7.2,374140426.21,Action
Movie C,2022,7.2,924527507.14,Romance
Movie B,2003,7.2,469667714.57,Action
Movie D,1997,7.2,699886391.16,Comedy
Movie B,2015,7.2,172625422.49,Crime
Movie A,2012,7.2,79653857.98,Crime
Movie D,1984,7.2,694079732.5,Romance
Movie A,1991,7.2,797460699.37,Drama
Movie C,2006,7.2,402000754.24,Drama
Movie D,2023,7.2,178741352.56,Action
Movie A,2021,7.2,60393588.92,Romance
Movie A,2003,7.2,23465591.77,Drama
Movie B,2003,7.2,686758971.6,Comedy
Movie A,2019,7.2,203372320.4,Comedy
Movie E,1990,7.2,263665668.04,Crime
Movie A,1989,7.2,846090763.06,Drama
Movie B,2014,7.2,945704250.16,Romance
Movie B,1992,7.2,813514676.21,Drama
Movie E,2023,7.2,431703707.94,Romance
Movie B,1984,7.2,439559327.26,Drama
Movie D,2005,7.2,748439275.19,Comedy
Movie D,2004,7.2,650917969.19,Crime
Movie C,2022,7.2,13447126.94,Comedy
Movie D,2002,7.2,886274637.17,Romance
Movie E,1983,7.2,428692397.32,Action
Movie C,2020,7.2,571510636.7,Comedy
Movie D,2016,7.2,836059658.58,Comedy
Movie A,2022,7.2,763210402.68,Crime
Movie E,1992,7.2,549761043.51,Comedy
Movie B,1998,7.2,489152683.99,Drama
Movie E,1984,7.2,761762734.38,Romance
Movie E,1998,7.2,234610611.58,Crime
Movie C,2023,7.2,926053947.2,Crime
Movie B,2022,7.2,482872678.55,Comedy
Movie C,2021,7.2,594477210.72,Drama
Movie B,1994,7.2,485874311.25,Romance
Movie A,2020,7.2,313499282.76,Comedy
Movie D,1986,7.2,554525237.77,Comedy
Movie E,1980,7.2,472980509.97,Drama
Movie E,1991,7.2,651983199.48,Crime
